新城区文诚路1800弄、文诚	华亭公寓	195万元	138平米	2006
思贤路2399弄	爱丁堡别墅	338万元	174平米	2005
思贤路1855弄	昌鑫花园	270万元	171平米	2006
思贤路1855弄	昌鑫花园	185万元	127平米	2006
新松江路1388弄	紫东新苑	158万元	96平米	2005
新松江路2218弄	久阳文华府邸别墅	430万元	223平米	2006
九亭大街118弄	新上海弄里人家别墅	350万元	185平米	1998
九亭大街318弄、虬泾路99	九亭明珠苑	134万元	58平米	2006
九亭大街118弄	新上海弄里人家别墅	350万元	185平米	1998
九亭大街1382弄、九亭大街	英国会别墅	360万元	270平米	2004
九亭镇沪亭南路208弄	紫金花园	230万元	144平米	2006
九亭大街118弄	新上海弄里人家别墅	330万元	185平米	1998
涞亭南路888弄	三盛颐景园	158万元	80平米	2006
涞亭南路888弄	三盛颐景园	165万元	95平米	2006
涞亭南路888弄	三盛颐景园	205万元	130平米	2006
沪亭南路299弄、虬泾路90	象屿都城	168万元	93平米	2014
涞亭南路888弄	三盛颐景园	208万元	130平米	2006
九亭大街318弄、虬泾路99	九亭明珠苑	123万元	58平米	2006
九亭大街403弄、虬泾路56	国亭花苑	186万元	115平米	1999
九亭沪松公路1480弄	亭汇花苑	190万元	93平米	2000
九亭九新公路28弄	丽景苑	200万元	104平米	2007
沪亭南路299弄、虬泾路90	象屿都城	180万元	104平米	2014
沪亭路71弄	天宝恬苑	165万元	82平米	2000
九亭九新公路28弄	丽景苑	200万元	104平米	2007
九亭新区九亭大街405号	国亭花苑四期	260万元	151平米	2003
九亭沪松公路1480弄	亭汇花苑	210万元	126平米	2000
广富林路嘉松南路口	绿地蔷薇九里别墅	250万元	80平米	2010
莘砖公路555弄	英郡雷丁	360万元	182平米	2010
明中路275弄	欣绿名苑	380万元	212平米	2005
茜蒲路651弄	晨星小区	103万元	110平米	2004
乐都支路85弄	嘉禾名邸	192万元	136平米	2012
明中路1177弄	达安圣芭芭花园	450万元	226平米	2014
仓汇路401弄	花园浜	220万元	142平米	2005
荣乐路121弄	蓝天新村	100万元	70平米	2000
广富林路嘉松南路口	绿地蔷薇九里别墅	270万元	98平米	2010
三新北路100弄	赛杰苑别墅	470万元	230平米	2004
思贤路2399弄	爱丁堡	290万元	167平米	2005
广富林路1599弄、梅家浜路	三湘四季花城	250万元	125平米	2006
新闵别墅区明华路888弄	晶苑四季御庭	600万元	229平米	2011
沪亭北路338弄	贝尚湾	332万元	146平米	2008
乐都西路1558弄	万科金色华亭	120万元	80平米	2012
泗泾镇古楼公路1198号	圣塔路斯	900万元	486平米	null
松江泗泾横港路49弄	祥和公寓	175万元	109平米	2005
莘松路1155弄	雅仕轩别墅	350万元	172平米	2002
新南路555弄、新南路501	同润别庄	490万元	247平米	2003
场东路168弄	雅阁花园	560万元	326平米	2001
九亭镇沪亭南路208弄	紫金花园	190万元	103平米	2006
松江文翔路3588弄	上尚缘	200万元	130平米	2010
思贤路2399弄	爱丁堡别墅	435万元	220平米	2005
沪松公路2972弄	绿波景园	165万元	136平米	2010
松江文翔路3588弄	上尚缘	258万元	126平米	2010
松江区思贤路1370弄	兰桥公寓北区	300万元	187平米	2000
九亭新区九亭大街405号	国亭花苑四期	61万元	41平米	2003
横港路643号、古楼公路34	金港花园二期	178万元	104平米	2005
九亭镇伴亭路888弄	象屿名城	148万元	78平米	2011
古楼公路1858弄	新凯家园	100万元	53平米	2006
上海市松江新城区新松江路25	名庭花苑	215万元	117平米	2006
人民北路2908弄	龙湖好望山	435万元	215平米	2012
新桥镇新南街299弄	华泽新苑	85万元	53平米	2007
新桥镇明中路1777弄	新弘国际城	140万元	89平米	2014
横港路643号、古楼公路34	金港花园二期	160万元	104平米	2005
明中路1588弄	沿海郦墅	300万元	178平米	2008
佘山国家旅游度假区辰花路51	纳米魔幻城	400万元	185平米	2014
佘山国家旅游度假区辰花路51	纳米魔幻城	233万元	126平米	2014
佘山国家旅游度假区辰花路51	纳米魔幻城	320万元	173平米	2014
莘闵别墅区莘松路1500弄	万宇荣盛名邸三期逸林	398万元	228平米	2012
松江区思贤路1126弄	西林花园北区别墅	540万元	268平米	2000
泗陈公路501弄	西南名苑	230万元	125平米	2004
荣乐西路266弄	维罗纳贵都	178万元	110平米	2011
新桥镇明中路1777弄	新弘国际城	129万元	89平米	2014
思贤路1855弄	昌鑫花园别墅	390万元	195平米	2006
涞寅路658弄	绿庭尚城	168万元	89平米	2008
莘松路1500弄	荣盛名邸	144万元	91平米	2007
莘松路1500弄	荣盛名邸	140万元	77平米	2007
古楼公路1858弄	新凯家园	145万元	77平米	2006
沪亭北路900弄	金丰蓝庭二期	300万元	160平米	2006
明中路1177弄	达安圣芭芭花园	378万元	188平米	2014
九亭九新公路28弄	丽景苑	170万元	90平米	2007
九亭大街318弄、虬泾路99	九亭明珠苑	220万元	146平米	2006
涞坊路1033弄	馨亭家苑别墅	400万元	230平米	2007
九亭镇九亭大街851弄	富顿街区	150万元	98平米	2009
佘山镇千新公路718弄	世茂佘山里	468万元	170平米	2014
涞寅路106弄	奥林匹克花园二期	188万元	84平米	2002
沪松公路2517弄、沪松公路	丽水豪庭	135万元	77平米	2006
广富林路1599弄、梅家浜路	三湘四季花城	390万元	220平米	2006
沪亭南路299弄、虬泾路90	象屿都城	235万元	125平米	2010
泗泾镇泗陈公路388弄方泗公	云顶别墅	680万元	488平米	2004
荣乐西路768弄近三新路	新理想花园	162万元	104平米	2008
广富林路1188弄	保利西子湾	103.8万元	58平米	2010
涞寅路658弄	绿庭尚城	189万元	89平米	2010
沪亭北路338弄	贝尚湾	66万元	32平米	2012
莘松路1288弄	绿洲香岛	280万元	147平米	2006
九亭大街318弄、虬泾路99	九亭明珠苑	125万元	60平米	2006
九杜路1000弄	中大九如堂	500万元	188平米	2011
场东路168弄	雅阁花园	385万元	158平米	2000
九亭九新公路28弄	丽景苑	210万元	130平米	2007
新城区文诚路1800弄、文诚	华亭公寓	195万元	138平米	2006
思贤路2399弄	爱丁堡别墅	338万元	174平米	2005
思贤路1855弄	昌鑫花园	270万元	171平米	2006
思贤路1855弄	昌鑫花园	185万元	127平米	2006
新松江路1388弄	紫东新苑	158万元	96平米	2005
新松江路2218弄	久阳文华府邸别墅	430万元	223平米	2006
九亭大街118弄	新上海弄里人家别墅	350万元	185平米	1998
九亭大街318弄、虬泾路99	九亭明珠苑	134万元	58平米	2006
九亭大街118弄	新上海弄里人家别墅	350万元	185平米	1998
九亭大街1382弄、九亭大街	英国会别墅	360万元	270平米	2004
九亭镇沪亭南路208弄	紫金花园	230万元	144平米	2006
九亭大街118弄	新上海弄里人家别墅	330万元	185平米	1998
涞亭南路888弄	三盛颐景园	158万元	80平米	2006
涞亭南路888弄	三盛颐景园	165万元	95平米	2006
涞亭南路888弄	三盛颐景园	205万元	130平米	2006
沪亭南路299弄、虬泾路90	象屿都城	168万元	93平米	2014
涞亭南路888弄	三盛颐景园	208万元	130平米	2006
九亭大街318弄、虬泾路99	九亭明珠苑	123万元	58平米	2006
九亭大街403弄、虬泾路56	国亭花苑	186万元	115平米	1999
九亭沪松公路1480弄	亭汇花苑	190万元	93平米	2000
九亭九新公路28弄	丽景苑	200万元	104平米	2007
沪亭南路299弄、虬泾路90	象屿都城	180万元	104平米	2014
沪亭路71弄	天宝恬苑	165万元	82平米	2000
九亭九新公路28弄	丽景苑	200万元	104平米	2007
九亭新区九亭大街405号	国亭花苑四期	260万元	151平米	2003
九亭沪松公路1480弄	亭汇花苑	210万元	126平米	2000
广富林路嘉松南路口	绿地蔷薇九里别墅	250万元	80平米	2010
莘砖公路555弄	英郡雷丁	360万元	182平米	2010
明中路275弄	欣绿名苑	380万元	212平米	2005
茜蒲路651弄	晨星小区	103万元	110平米	2004
乐都支路85弄	嘉禾名邸	192万元	136平米	2012
明中路1177弄	达安圣芭芭花园	450万元	226平米	2014
仓汇路401弄	花园浜	220万元	142平米	2005
荣乐路121弄	蓝天新村	100万元	70平米	2000
广富林路嘉松南路口	绿地蔷薇九里别墅	270万元	98平米	2010
三新北路100弄	赛杰苑别墅	470万元	230平米	2004
思贤路2399弄	爱丁堡	290万元	167平米	2005
广富林路1599弄、梅家浜路	三湘四季花城	250万元	125平米	2006
新闵别墅区明华路888弄	晶苑四季御庭	600万元	229平米	2011
沪亭北路338弄	贝尚湾	332万元	146平米	2008
乐都西路1558弄	万科金色华亭	120万元	80平米	2012
泗泾镇古楼公路1198号	圣塔路斯	900万元	486平米	null
松江泗泾横港路49弄	祥和公寓	175万元	109平米	2005
莘松路1155弄	雅仕轩别墅	350万元	172平米	2002
新南路555弄、新南路501	同润别庄	490万元	247平米	2003
场东路168弄	雅阁花园	560万元	326平米	2001
九亭镇沪亭南路208弄	紫金花园	190万元	103平米	2006
松江文翔路3588弄	上尚缘	200万元	130平米	2010
思贤路2399弄	爱丁堡别墅	435万元	220平米	2005
沪松公路2972弄	绿波景园	165万元	136平米	2010
松江文翔路3588弄	上尚缘	258万元	126平米	2010
松江区思贤路1370弄	兰桥公寓北区	300万元	187平米	2000
九亭新区九亭大街405号	国亭花苑四期	61万元	41平米	2003
横港路643号、古楼公路34	金港花园二期	178万元	104平米	2005
九亭镇伴亭路888弄	象屿名城	148万元	78平米	2011
古楼公路1858弄	新凯家园	100万元	53平米	2006
上海市松江新城区新松江路25	名庭花苑	215万元	117平米	2006
人民北路2908弄	龙湖好望山	435万元	215平米	2012
新桥镇新南街299弄	华泽新苑	85万元	53平米	2007
新桥镇明中路1777弄	新弘国际城	140万元	89平米	2014
横港路643号、古楼公路34	金港花园二期	160万元	104平米	2005
明中路1588弄	沿海郦墅	300万元	178平米	2008
古楼公路1858弄	新凯家园	92万元	69平米	2006
沪亭北路338弄	贝尚湾	220万元	93平米	2012
泗凤公路1718弄	新凯家园三期	100万元	72平米	2011
新桥镇明中路1777弄	新弘国际城	138万元	89平米	2014
明中路1010弄	万科白马花园别墅	360万元	199平米	2009
古楼公路1858弄	新凯家园	88万元	63平米	2009
莘松路1288弄	绿洲香岛	120万元	78平米	2006
沪亭北路618弄	九城湖滨国际	102万元	62平米	2009
广富林路1188弄	保利西子湾	100万元	60平米	2010
涞寅路658弄	绿庭尚城	80万元	48平米	2010
新城区思贤路888弄	绿洲华庭苑别墅	360万元	190平米	2000
新南路501弄	同润加州	190万元	98平米	2005
沪亭北路338弄	贝尚湾	220万元	97平米	2008
场东路168弄	雅阁花园	400万元	198平米	2005
新松江路2618弄	德邑小城	175万元	99平米	2008
谷阳路1027弄	东明花苑	205万元	136平米	2007
新桥镇明中路1010弄、99	万科白马花园	162万元	82平米	2007
荣乐中路1弄,荣乐中路87号	荣乐小区	98万元	58平米	1998
人民北路2908弄	龙湖好望山	400万元	195平米	2012
莘松路1155弄	雅仕轩别墅	278万元	179平米	2002
三新北路1755弄	复地香堤苑	298万元	205平米	2004
莘松路999弄	浅水湾花园	700万元	312平米	2003
九亭九新公路28弄	丽景苑	195万元	105平米	2007
弘翔路555弄	红墅1858公寓	140万元	90平米	2009
新桥镇明中路1777弄	新弘国际城	100万元	59平米	2014
新桥镇新南街301弄	万宇荣盛阳光苑	135万元	89平米	2008
松江区新桥镇新南街555弄	明月清泉南园	288万元	218平米	2005
新桥镇新中街199弄	新乐名苑	113万元	75平米	2007
新桥镇新南街301弄	万宇荣盛阳光苑	83万元	51平米	2009
泗陈公路501弄	西南名苑二期	220万元	139平米	2006
开江二路78弄	江川一村	100万元	70平米	2000
古楼路1899号	米兰诺贵都	160万元	89平米	2009
沪松公路2517弄、沪松公路	丽水豪庭别墅	225万元	207平米	2007
虬泾路338弄、淀浦河路39	嘉富丽花园	300万元	178平米	2003
九亭大街105弄	上海诗林别墅	400万元	234平米	2004
泗泾镇泗陈公路2弄	丽茵别墅	520万元	330平米	2003
沪松公路1801弄	夏州花园别墅	700万元	310平米	2004
九亭大街105弄	上海诗林别墅	400万元	234平米	2004
泗泾镇泗陈公路2弄	丽茵别墅	570万元	370平米	2003
松江区泗陈公路518弄	泗泾颐景园	700万元	400平米	2009
莘闵别墅区莘松路1500弄	万宇荣盛名邸三期逸林	340万元	190平米	2012
沪松公路1801弄	夏州花园别墅	750万元	330平米	2004
九亭大街105弄	上海诗林别墅	420万元	234平米	2004
泗泾镇泗陈公路2弄	丽茵别墅	590万元	386平米	2003
涞亭南路599弄	复地爱伦坡	500万元	262平米	2002
虬泾路389弄、虬泾路208	绿宸家园	360万元	227平米	2002
九亭大街105弄	上海诗林别墅	420万元	234平米	2004
九亭大街118弄	新上海弄里人家别墅	350万元	189平米	1998
涞亭南路599弄	复地爱伦坡	520万元	265平米	2002
虬泾路85号	象屿都城三期	178万元	101平米	2010
虬泾路85号	象屿都城三期	170万元	100平米	2010
荣乐中路30弄	方舟园三村	170万元	100平米	2000
涞寅路106弄	奥林匹克花园二期	150万元	90平米	2002
新桥车新公路2号	上海家天下花园别墅	315万元	210平米	2004
思贤路1855弄	昌鑫花园别墅	690万元	303平米	2006
莘松路999弄	浅水湾花园	590万元	237平米	2003
新南路1088号	丽水华庭	240万元	146平米	2003
新家园路128弄	新凯家园二期	155万元	78平米	2009
莘松路1155弄	雅仕轩别墅	350万元	180平米	2006
广富林路1518弄(嘉松南路	绿地蔷薇九里	188万元	92平米	2012
涞亭南路290弄	新上海花园洋房	800万元	327平米	2002
涞亭南路599弄	复地爱伦坡	460万元	233平米	2002
涞亭南路599弄	复地爱伦坡	560万元	274平米	2002
涞亭南路599弄	复地爱伦坡	570万元	280平米	2002
九亭镇沪亭北路1001弄	依云郡	600万元	350平米	2006
九杜路1000弄	中大九如堂	478万元	210平米	2011
涞亭南路290弄	新上海花园洋房	650万元	304平米	2002
涞坊路333弄	知雅汇别墅	330万元	178平米	2006
九亭镇沪亭北路1001弄	依云郡	480万元	209平米	2006
沪淞公路1789弄	九洲大唐花园别墅	720万元	339平米	2005
明中路1588弄	沿海丽水馨庭公寓	98万元	62平米	2009
明中路1588弄	沿海郦墅	386万元	256平米	2010
新桥车新公路2号	上海家天下花园别墅	260万元	178平米	2004
新南街250弄	新桥商苑	160万元	125平米	2005
新南街439弄	欣德花苑	150万元	105平米	2006
新桥镇新站路518弄	明月清泉	95万元	56平米	2006
新桥镇新南街301弄	万宇阳光苑	95万元	64平米	2009
横港路643号、古楼公路34	金港花园二期	185万元	104平米	2005
新桥镇明中路1777弄	新弘国际城	140万元	92平米	2014
泗陈公路1888弄	山语原墅	350万元	320平米	2011
莘松路1500弄	荣盛名邸	175万元	110平米	2007
九亭镇沪亭南路208弄	紫金花园	150万元	90平米	2006
泗陈公路1888弄	山语原墅	350万元	320平米	2011
沪松公路2972弄	绿波景园	168万元	136平米	2010
长兴路98弄	协合海琴花园	150万元	125平米	2004
泗凤公路1718弄	新凯家园三期	89万元	72平米	2011
新家园路128弄	新凯家园二期	135万元	78平米	2009
泗泾镇古楼路1198号	同润菲诗艾伦	175万元	89平米	2014
涞坊路333弄	知雅汇别墅	340万元	179平米	2006
九新公路33弄	青春驿站	150万元	83平米	2006
九亭大街1382弄、九亭大街	英国会别墅	298万元	247平米	2004
九亭大街105弄	上海诗林别墅	450万元	262平米	2004
沪松公路1519号、九新公路	上海青年城公寓	100万元	43平米	2010
泗陈公路1888弄	山语原墅	300万元	188平米	2011
九新公路58弄,九新公路66	嘉和阳光城	265万元	135平米	2006
明中路1777弄(近月台路)	新弘国际城别墅	505万元	234平米	2009
明中路699弄(明中路南,明	龙祥御院	900万元	339平米	2009
新家园路128弄	新凯家园二期	136万元	76平米	2009
泗陈公路1888弄	山语原墅	325万元	320平米	2011
梅家浜路1505弄	星辰园	135万元	65平米	2004
泗陈公路1888弄	山语原墅	335万元	270平米	2011
泗泾镇古楼路1198号	同润菲诗艾伦	95万元	55平米	2014
古楼公路1858弄	新凯家园	155万元	78平米	2006
涞坊路699弄5、6、9、1	汇贤阁	379万元	183平米	2008
明中路1177弄	达安圣芭芭花园	399万元	211平米	2008
九亭镇九杜路505弄	摩卡小城	175万元	91平米	2014
横港路643号、古楼公路34	金港花园二期	173万元	104平米	2005
新桥镇新南路1259弄	意境雅苑	560万元	300平米	2006
沪松公路1138号、涞亭北路	奥林匹克花园	220万元	106平米	2006
莘松路1500弄	荣盛名邸	144万元	92平米	2007
新南路555弄、新南路501	同润别庄	600万元	256平米	2003
洞泾镇莘砖公路3118弄	保利十二橡树庄园	330万元	186平米	2007
莘松路1288弄	绿洲香岛	185万元	89平米	2009
新南路555弄、新南路501	同润别庄	510万元	258平米	2003
场东路168弄	雅阁花园	378万元	230平米	2001
场西路398弄	阳光花园	318万元	237平米	2000
场东路168弄	雅阁花园	380万元	240平米	2001
沪亭南路299弄、虬泾路90	象屿都城	220万元	125平米	2008
涞亭南路599弄	复地爱伦坡	800万元	307平米	2002
沪亭北路338弄	贝尚湾	300万元	120平米	2012
九亭镇九杜路505弄	摩卡小城	170万元	102平米	2008
涞亭南路599弄	复地爱伦坡	700万元	307平米	2002
九亭镇沪亭北路1001弄	依云郡	580万元	295平米	2006
莘松路999弄	浅水湾花园	808万元	324平米	2003
新家园路128弄	新凯家园二期	160万元	86平米	2009
明中路1010弄	万科白马花园别墅	500万元	240平米	2009
新桥镇明中路1777弄	新弘国际城	148万元	89平米	2014
新松江路926弄	开元新都别墅	355万元	205平米	2003
新桥镇明中路1010弄、99	万科白马花园	245万元	124平米	2007
新桥镇新南路1259弄	意墅家	400万元	226平米	2006
文翔路3688弄	复地翠堤苑别墅	335万元	198平米	2006
明中路1177弄	达安圣芭芭花园	390万元	191平米	2008
中山二路125弄	南龙潭苑	160万元	92平米	2004
西林北路889弄	松乐南苑	165万元	99平米	2000
荣乐东路3弄	蓝天东区	135万元	83平米	1999
人民北路1111号	荣乐二村	135万元	70平米	1993
乐都西路1558弄	万科金色华亭	215万元	111平米	2012
松江新城文翔路928弄	大学城松云水苑	240万元	181平米	2005
滨湖路585弄	世纪新城	228万元	113平米	2003
乐都路265号	凤凰小区	95万元	53平米	2002
谷阳北路1066弄	祥和花苑	185万元	102平米	2004
荣乐中路30弄	方舟园三村	190万元	120平米	2000
谷阳北路1066弄	祥和花苑	185万元	102平米	2004
思贤路465弄	明丰公寓	220万元	123平米	2000
松江区谷阳北路900弄	天乐小区	135万元	80平米	2000
中山东路50弄	方东小区	120万元	79平米	1998
文诚路1999弄	华亭新苑	160万元	87平米	2009
谷阳路1027弄	东明花苑	250万元	168平米	2002
文翔路1099弄	文荟峰景	126万元	62平米	2007
茸龙路257弄	大江苑	168万元	92平米	2006
松江区南期昌路346弄	江城小区	172万元	127平米	2002
茸龙路257弄	大江苑	202万元	127平米	2006
谷阳北路1250弄	建设花园	230万元	135平米	2001
思贤路1855弄	昌鑫花园	178万元	90平米	2005
谷阳路526弄	方舟园四村	180万元	102平米	2001
人民北路1111号	荣乐二村	106万元	58平米	1998
谷阳路526弄	方舟园四村	200万元	152平米	2000
谷阳北路158弄	通乐小区	145万元	80平米	2000
佘山国家旅游度假区辰花路51	纳米魔幻城	300万元	160平米	2014
新南路1号(明兴路口)	绿地新南路壹号公寓	240万元	108平米	2010
涞寅路658弄	绿庭尚城	155万元	72平米	2008
莘松路1288弄	绿洲香岛	240万元	125平米	2006
佘山国家旅游度假区辰花路51	纳米魔幻城	300万元	150平米	2013
新南路555弄、新南路501	同润别庄	800万元	317平米	2003
沪松公路2972弄	绿波景园	140万元	92平米	2010
涞亭南路290弄	新上海花园洋房	710万元	308平米	2002
莘松路999弄	浅水湾花园	505万元	245平米	2003
莘松路999弄	浅水湾花园	505万元	245平米	2006
春九路88弄	乔爱别墅	580万元	258平米	2005
春莘路200弄	云间水庄别墅	550万元	258平米	2004
春莘路200弄	云间水庄别墅	550万元	258平米	2006
明中路1588弄	沿海丽水馨庭	395万元	280平米	2008
莘松路1500弄	荣盛名邸	132万元	89平米	2005
莘松路1500弄	荣盛名邸	165万元	110平米	2005
新南路586号	雅仕轩六期别墅	335万元	190平米	2014
新南路586号	雅仕轩六期别墅	330万元	185平米	2014
新桥镇明中路1010弄、99	万科白马花园	175.5万元	89平米	2007
莘松路1288弄	绿洲香岛	210万元	130平米	2006
新南路555弄、新南路501	同润别庄	580万元	258平米	2003
新松江路2500弄	蓝色剑桥元庭	510万元	232平米	2006
人民北路2908弄	龙湖好望山	455万元	200平米	2012
佘山镇千新公路718弄	世茂佘山里	550万元	200平米	2014
沪松公路1138号、涞亭北路	奥林匹克花园	160万元	77平米	2006
九亭沪松公路1480弄	亭汇花苑	186万元	116平米	2000
九亭沪松公路1480弄	亭汇花苑	190万元	92平米	2000
佘山镇千新公路718弄	世茂佘山里	585万元	220平米	2014
明华路366弄	绿洲比华利花园	1200万元	400平米	2003
泗泾镇古楼路1198号	同润菲诗艾伦	135万元	89平米	2010
荣乐中路5号	通波小区	160万元	93平米	2000
九亭镇涞寅路1200弄	上海源花城	250万元	124平米	2006
龙源路1208弄	山水景苑别墅	350万元	214平米	2006
文宇路88弄(三新北路口)	绿地诺丁山别墅	470万元	252平米	2009
弘翔路555弄(近辰塔路)	红墅1858别墅	400万元	174平米	2011
新松江路1777弄	晨岛花苑别墅	400万元	206平米	2004
九亭镇沪亭南路208弄	紫金花园	175万元	106平米	2006
思贤路1855弄	昌鑫花园别墅	798万元	358平米	2006
玉树北路455弄	海德名园	210万元	130平米	2005
滨湖路585弄	世纪新城	210万元	120平米	2003
新松江路1188弄	檀香花苑	225万元	156平米	2003
松江新城弘翔路466号	辰弘佳苑	365万元	210平米	2013
九杜路1000弄、涞坊路65	中大九里德	320万元	138平米	2008
涞坊路699弄5、6、9、1	汇贤阁	345万元	182平米	2008
涞亭南路888弄	三盛颐景园	245万元	160平米	2006
涞寅路106弄	奥林匹克花园二期	300万元	156平米	2002
沪亭北路618弄	九城湖滨国际	225万元	129平米	2009
涞亭南路888弄	三盛颐景园	208万元	132平米	2006
沪亭路240弄	美丽星城	155万元	88平米	2005
沪亭苑沪亭路168弄	沪亭苑	160万元	82平米	2000
涞寅路106弄	奥林匹克花园三期	170万元	89平米	2009
九亭镇九杜路505弄	摩卡小城	200万元	115平米	2014
沪亭北路338弄	贝尚湾	318万元	139平米	2012
沪亭北路338弄	贝尚湾	285万元	143平米	2012
沪亭北路338弄	贝尚湾	148万元	67平米	2012
九杜路1000弄、涞坊路65	中大九里德	180万元	98平米	2011
明中路275弄	欣绿名苑	380万元	215平米	2005
新南路1088号	丽水华庭别墅	330万元	206平米	2005
新南路501弄	同润加州	220万元	136平米	2005
明中路1588弄	沿海丽水馨庭	360万元	220平米	2006
莘松路1500弄	荣盛名邸	138万元	96平米	2005
新南路1088号	丽水华庭别墅	328万元	215平米	2005
莘松路1155弄	雅仕轩别墅	258万元	170平米	2002
松江区南其昌路889弄	放生池花园别墅	560万元	300平米	2000
涞坊路1199弄	上海公馆别墅	560万元	281平米	2005
春九路188弄	伊莎士花园	465万元	256平米	2007
仓汇路401弄	花园浜	175万元	142平米	2005
乐都西路1629弄	华亭新家百合苑	190万元	119平米	2000
荣乐西路100弄	玉树公寓	170万元	102平米	2000
荣乐西路266弄	维罗纳贵都	100万元	55平米	2012
荣乐西路100弄	玉树公寓	170万元	108平米	2000
仓华路999弄	绿地凯旋宫	360万元	167平米	2014
仓汇路401弄	花园浜	165万元	104平米	2005
新南路1088号	丽水华庭别墅	250万元	150平米	2005
新南路1088号	丽水华庭别墅	290万元	195平米	2005
新闵别墅区明华路888弄	晶苑四季御庭	600万元	259平米	2011
莘松路1288弄	绿洲香岛	190万元	123平米	2006
莘松路1500弄	荣盛名邸	140万元	93平米	2005
洞泾镇莘砖公路3118弄	保利十二橡树庄园	350万元	240平米	2007
新南路99弄	雅仕居别墅	430万元	245平米	2004
新南路1号(新南路明兴路口)	绿地新南路壹号别墅	400万元	190平米	2010
莘松路1155弄	雅仕轩别墅	300万元	185平米	2002
新桥镇新南路1259弄	意墅家	350万元	182平米	2006
明中路1010弄	万科白马花园别墅	450万元	225平米	2009
春莘路200弄	云间水庄别墅	355万元	175平米	2004
莘松路1288弄	绿洲香岛花园	210万元	118平米	2008
涞寅路106弄	奥林匹克花园三期	139万元	69平米	2008
涞坊路599弄	五洲云景花苑	299万元	155平米	2006
佘山国家旅游度假区辰花路51	纳米魔幻城	289万元	110平米	2014
沪亭北路618弄	九城湖滨国际	191万元	96平米	2007
思贤路1855弄	昌鑫花园	200万元	130平米	2006
新松江路2218弄	久阳文华府邸别墅	410万元	199平米	2006
上海市松江区辰塔路1655弄	英郡别院	375万元	213平米	2010
文诚路888弄	珠江新城	190万元	138平米	2004
弘翔路51弄	月亮河碧园	210万元	130平米	2005
思贤路1855弄	昌鑫花园	310万元	176平米	2006
文翔路3088弄	文翔名苑	159万元	89平米	2004
松江新城文宇路88弄(三新北	绿地诺丁山	95万元	54平米	2010
新城区文诚路2188弄	名仕豪庭	380万元	220平米	2006
松江新城文宇路88弄(三新北	绿地诺丁山	95万元	53平米	2010
明中路1010弄	万科白马花园别墅	450万元	220平米	2007
新闵别墅区明华路888弄	晶苑四季御庭	500万元	238平米	2011
明中路699弄	明中龙祥家园	125万元	86平米	2009
莘松路1500弄	荣盛名邸	140万元	89平米	2005
新南路1088号	丽水华庭别墅	300万元	177平米	2005
莘砖公路555弄	英郡雷丁	335万元	220平米	2010
九亭新区九亭大街405号	国亭花苑四期	250万元	151平米	2003
九杜路1000弄、涞坊路65	中大九里德三期	220万元	115平米	2011
莘松路1288弄	绿洲香岛	267万元	150平米	2010
思贤路2399弄	爱丁堡别墅	350万元	180平米	2005
九亭九新公路28弄	丽景苑	150万元	90平米	2007
莘松路1500弄	荣盛名邸	163万元	101平米	2007
古楼公路656弄	润江花苑	163万元	89平米	2005
涞寅路106弄	奥林匹克花园二期	150万元	90平米	2002
沪松公路2972弄	绿波景园	140万元	92平米	2010
明中路666弄	乔爱庄园	1780万元	558平米	2009
涞寅路106弄	奥林匹克花园二期	238万元	123平米	2002
松江区泗陈公路518弄	泗泾颐景园	850万元	326平米	2009
松江区泗陈公路518弄	泗泾颐景园	788万元	435平米	2009
广富林路1188弄	保利西子湾	100.5万元	58平米	2010
虬泾路338弄、淀浦河路39	嘉富丽花园	380万元	175平米	2003
虬泾路338弄、淀浦河路39	嘉富丽花园	290万元	180平米	2003
明中路1177弄	达安圣芭芭花园	420万元	198平米	2014
莘松路999弄	浅水湾花园	650万元	256平米	2006
沪亭北路338弄	贝尚湾	145万元	73平米	2009
涞亭南路290弄	新上海花园洋房	580万元	285平米	2002
莘砖公路555弄	英郡雷丁	370万元	186平米	2010
新城区文诚路2188弄	名仕豪庭	440万元	213平米	2006
通波路725弄242号	安琪花苑	385万元	204平米	2000
文宇路88弄(三新北路口)	绿地诺丁山别墅	580万元	269平米	2009
新松江路2218弄	久阳文华府邸	240万元	136平米	2008
思贤路1855弄	昌鑫花园别墅	730万元	303平米	2006
玉华路99弄(近施贤路、通乐	华亭雅居	850万元	314平米	2005
玉华路99弄(近施贤路、通乐	华亭雅居	1000万元	323平米	2005
玉树北路455弄	海德名园	450万元	186平米	2005
广富林路嘉松南路口	绿地蔷薇九里别墅	270万元	95平米	2010
玉树北路455弄	海德名园别墅	350万元	190平米	2005
明中路1588弄	沿海丽水馨庭	580万元	406平米	2006
明中路1588弄	沿海郦墅	435万元	289平米	2010
新桥车新公路2号	上海家天下花园	340万元	210平米	2004
莘松路1155弄	雅仕轩别墅	320万元	210平米	2002
新桥镇明中路1010弄、99	万科白马花园	189万元	89平米	2007
明中路699弄	明中龙祥家园	115万元	72平米	2009
莘松路1500弄	欧风丽景	142万元	76平米	2005
莘松路1150弄	龙祥公寓	190万元	117平米	2005
莘砖公路555弄	英郡雷丁	285万元	190平米	2010
莘松路1500弄	荣盛名邸	150万元	88平米	2005
场南路1号	同润家园	315万元	166平米	1996
